# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 611 309 1729 754
p 2 0 424 496 783 543
p 2 0 251 669 562 395
p 2 0 308 612 704 447
p 2 0 520 400 8668 916
p 2 0 505 415 1644 646
p 2 0 396 524 727 517
p 2 0 352 568 850 483
p 2 0 624 296 8972 1039
p 2 0 540 380 1619 691
p 2 0 404 516 800 536
p 2 0 314 606 821 450
p 2 2 540 378 11653 1161
p 2 0 446 474 1535 590
p 2 0 365 555 840 506
p 2 0 741 179 8584 1122
p 2 0 542 378 1571 680
p 2 0 351 569 771 491
p 2 0 338 582 783 483
p 2 0 543 377 8734 964
p 2 0 499 421 1623 646
p 2 0 364 556 749 496
p 2 0 281 639 667 423
p 2 2 606 312 5918 856
p 2 0 467 453 987 602
p 2 0 367 553 4607 587
p 2 0 276 644 783 423
p 2 0 281 639 616 415
p 2 0 268 652 522 397
p 2 0 337 583 4566 549
p 2 0 483 437 1047 614
p 2 0 318 602 612 446
p 2 0 256 664 483 389
p 2 0 237 683 459 374
p 2 0 182 738 561 334
i 2 920 0 0 14514 2986
p 2 0 297 623 561 430
p 2 0 586 334 3529 882
p 2 0 547 373 4241 897
p 2 0 574 346 4292 928
p 2 0 556 364 4400 912
p 2 0 467 453 1146 612
p 2 19 563 338 13743 1485
p 2 0 614 306 4751 979
p 2 1 581 338 9156 1300
p 2 0 694 226 4847 993
p 2 0 465 455 1270 647
p 2 7 628 285 11029 1429
p 2 0 618 302 4994 931
p 2 14 687 219 10977 1517
p 2 0 695 225 4267 983
p 2 0 598 322 1482 748
p 2 18 707 195 12478 1570
p 2 0 742 178 4304 1080
p 2 9 801 110 11152 1725
p 2 0 807 113 4750 1217
p 2 0 611 309 1476 800
p 2 35 793 92 16039 1926
p 2 0 799 121 4936 1128
p 2 41 816 63 19923 2213
p 2 0 835 85 3998 1083
p 2 0 708 212 1673 882
p 2 111 782 27 23204 2574
p 2 0 865 55 4079 1163
p 2 72 827 21 25328 2561
p 2 0 896 24 4861 1166
p 2 0 776 144 2545 1002
p 2 22 882 16 22836 2252
p 2 0 889 31 6131 1227
p 2 11 908 1 27230 2280
p 2 0 889 31 8410 1314
p 2 0 739 181 2618 937
p 2 0 856 64 5565 1143
p 2 0 807 113 4647 1045
p 2 0 894 26 4679 1110
p 2 0 881 39 5226 1155
p 2 0 672 248 2045 852
p 2 0 875 45 7040 1248
p 2 0 874 46 8585 1303
p 2 0 891 29 9593 1376
p 2 0 891 29 11130 1408
p 2 0 801 119 3494 1056
p 2 0 887 33 8296 1370
p 2 0 887 33 8902 1363
p 2 0 907 13 8474 1385
p 2 0 906 14 7921 1335
p 2 0 623 297 1907 805
p 2 0 900 20 8545 1369
p 2 0 900 20 9174 1364
p 2 0 879 41 8857 1363
p 2 0 892 28 8828 1342
p 2 0 716 204 2373 909
p 2 0 863 57 7461 1225
p 2 0 853 67 7305 1193
p 2 0 809 111 5499 1092
p 2 0 733 187 3022 945
p 2 0 544 376 1629 703
p 2 0 619 301 2055 774
p 2 0 730 190 3472 921
p 2 0 780 140 5013 1002
p 2 0 787 133 6312 1068
p 2 0 655 265 2197 837
i 2 920 0 0 14593 3150
p 2 0 724 196 1432 866
p 2 0 778 142 1331 850
p 2 2 800 118 4558 1040
p 2 0 689 231 1472 815
p 2 0 782 138 1529 870
p 2 0 779 141 1618 863
p 2 0 781 139 4811 1021
p 2 0 796 124 1959 907
p 2 0 686 234 1291 794
p 2 0 806 114 1617 887
p 2 0 817 103 5032 1047
p 2 0 803 117 1907 904
p 2 0 771 149 1757 880
p 2 0 724 196 1330 808
p 2 40 823 57 7485 1319
p 2 0 802 118 1766 920
p 2 90 762 68 15811 1859
p 2 0 805 115 2151 955
p 2 0 588 332 1357 741
p 2 150 718 52 16836 2184
p 2 0 708 212 2011 895
p 2 97 760 63 12821 1970
p 2 0 784 136 2016 1008
p 2 0 726 194 1482 882
p 2 166 720 34 14074 2287
p 2 0 918 2 3799 1267
p 2 160 759 1 16206 2415
p 2 174 744 2 15590 2532
p 2 0 739 181 1786 1004
p 2 0 916 4 4125 1246
p 2 111 805 4 16659 2363
p 2 0 914 6 5728 1369
p 2 6 904 10 8838 1562
p 2 0 825 95 2451 1095
p 2 41 874 5 13158 1966
p 2 4 907 9 8132 1496
p 2 0 915 5 4847 1269
i 2 920 0 0 19802 3458
p 2 0 693 227 1449 858
p 2 0 880 40 3286 1106
p 2 205 644 71 13424 2229
p 2 0 846 74 3793 1151
p 2 71 775 74 9852 1632
p 2 0 720 200 1623 890
p 2 0 796 124 2335 980
p 2 59 789 72 11139 1661
p 2 0 788 132 1812 931
p 2 15 825 80 8908 1365
p 2 0 733 187 1813 909
p 2 0 771 149 1722 901
p 2 3 844 73 8284 1166
p 2 0 830 90 6135 1061
p 2 45 829 46 7806 1337
p 2 0 688 232 1899 847
p 2 0 756 164 1821 893
p 2 135 735 50 13148 2065
p 2 0 790 130 1978 960
p 2 157 713 50 16381 2126
p 2 0 677 243 1885 863
p 2 0 773 147 1856 910
p 2 37 814 69 13385 1604
p 2 0 904 16 5228 1154
p 2 45 869 6 14523 1833
p 2 0 736 184 1870 952
p 2 0 920 0 5434 1275
p 2 54 860 6 15349 1862
p 2 0 911 9 6533 1240
p 2 29 878 13 15450 1751
p 2 0 774 146 2359 1027
p 2 0 880 40 5454 1177
p 2 18 840 62 15251 1652
p 2 0 853 67 5842 1144
p 2 3 835 82 8729 1315
p 2 0 708 212 1986 911
p 2 31 797 92 10204 1447
p 2 5 838 77 5514 1218
p 2 77 762 81 14111 1689
p 2 2 817 101 4024 1111
p 2 0 680 240 1440 841
p 2 64 806 50 9392 1624
p 2 0 808 112 2367 1006
p 2 23 851 46 8136 1371
p 2 0 825 95 2082 998
p 2 0 713 207 1419 841
p 2 9 851 60 6562 1226
p 2 0 816 104 1917 947
p 2 9 865 46 5998 1194
p 2 0 807 113 1945 940
p 2 0 578 342 1067 709
p 2 0 787 133 1774 908
p 2 82 750 88 8785 1585
p 2 0 731 189 2296 903
p 2 0 664 256 1638 822
p 2 0 519 401 997 653
p 2 109 728 83 10993 1907
p 2 2 911 7 3768 1352
p 2 148 771 1 13148 2522
p 2 0 919 1 4385 1388
p 2 0 797 123 1888 1052
i 2 920 0 0 16025 3374
p 2 6 912 2 6524 1644
p 2 166 754 0 17960 2806
p 2 3 913 4 5944 1658
p 2 0 720 200 1698 977
p 2 98 819 3 15599 2450
p 2 0 915 5 5351 1393
p 2 20 899 1 10322 1807
p 2 56 862 2 11368 2020
p 2 0 773 147 2039 1080
p 2 13 903 4 7254 1602
p 2 5 895 20 9853 1542
p 2 0 906 14 5978 1365
p 2 1 913 6 11223 1528
p 2 0 839 81 2313 1136
p 2 5 892 23 8908 1428
p 2 0 897 23 7838 1344
p 2 1 908 11 7729 1349
i 2 920 0 0 16752 3487
p 2 0 679 241 1322 859
p 2 1 902 17 8619 1499
p 2 1 904 15 5549 1373
p 2 55 855 10 12224 1939
p 2 0 911 9 5973 1414
p 2 0 778 142 1776 993
p 2 72 843 5 13954 2068
p 2 0 915 5 5520 1385
i 2 920 0 0 16053 3574
i 2 920 0 0 18355 3551
p 2 0 576 344 1105 753
p 2 22 892 6 7710 1663
p 2 31 882 7 14511 2020
p 2 11 905 4 6882 1543
p 2 25 887 8 14696 2047
p 2 0 775 145 1776 997
p 2 1 909 10 5429 1418
p 2 32 882 6 14561 2100
p 2 0 914 6 5833 1361
p 2 26 890 4 12865 1874
p 2 0 768 152 1878 1026
p 2 0 899 21 4557 1361
p 2 23 895 2 13436 1941
p 2 0 918 2 5058 1368
p 2 0 902 18 4614 1367
p 2 0 798 122 1799 1018
p 2 101 800 19 16008 2388
p 2 63 854 3 7566 1797
i 2 920 0 0 14157 3467
i 2 920 0 0 17401 3573
p 2 0 602 318 1049 767
i 2 920 0 0 21763 3713
p 2 70 845 5 14318 2278
p 2 151 768 1 21017 3035
p 2 1 916 3 7187 1792
p 2 0 768 152 1900 1012
p 2 73 846 1 19322 2499
p 2 0 918 2 7261 1533
p 2 18 887 15 15812 2065
p 2 0 913 7 6866 1483
p 2 0 735 185 1993 976
p 2 39 879 2 16533 2193
p 2 0 910 10 7327 1539
p 2 60 860 0 11734 2022
p 2 62 856 2 17490 2326
p 2 0 760 160 1867 1010
p 2 38 876 6 11190 1969
p 2 18 898 4 14508 2001
p 2 114 805 1 21417 2787
p 2 13 900 7 14368 2126
p 2 0 841 79 2507 1235
p 2 6 913 1 12308 1900
p 2 10 901 9 14827 2083
p 2 1 912 7 7401 1636
p 2 1 911 8 7971 1635
p 2 0 796 124 2297 1145
p 2 252 668 0 20019 3014
p 2 1 913 6 6879 1601
p 2 0 908 12 11322 1667
p 2 49 870 1 8719 1808
p 2 0 727 193 1761 956
p 2 3 912 5 9692 1641
p 2 0 911 9 6454 1413
p 2 18 896 6 10523 1812
p 2 0 911 9 7523 1550
p 2 0 832 88 2178 1097
p 2 23 887 10 9617 1652
p 2 0 911 9 6715 1440
i 2 920 0 0 14392 3413
p 2 0 873 47 2847 1089
p 2 0 838 82 1471 966
p 2 14 886 20 9083 1500
p 2 0 903 17 3908 1198
p 2 14 892 14 9365 1539
p 2 0 902 18 3876 1220
p 2 0 799 121 1668 1031
i 2 920 0 0 10835 3304
i 2 920 0 0 13307 3452
p 2 167 748 5 11794 2420
p 2 133 787 0 13554 2424
p 2 0 720 200 1865 1002
p 2 288 627 5 16065 2935
p 2 13 905 2 9239 1970
p 2 121 799 0 13894 2431
p 2 12 900 8 9522 1929
p 2 0 831 89 2365 1143
p 2 278 639 3 17739 2884
p 2 3 911 6 10730 1748
p 2 109 810 1 17383 2617
p 2 3 915 2 9737 1663
p 2 0 800 120 2475 1222
p 2 103 817 0 15040 2409
p 2 4 912 4 9157 1663
p 2 0 914 6 5679 1449
p 2 80 832 8 13550 2240
p 2 0 822 98 2170 1121
p 2 0 906 14 4188 1355
p 2 3 911 6 6363 1499
p 2 140 779 1 14444 2442
p 2 5 913 2 6148 1478
p 2 0 856 64 2546 1176
p 2 0 915 5 4194 1231
p 2 161 753 6 13774 2416
p 2 0 911 9 3653 1202
p 2 78 840 2 11641 2077
p 2 0 824 96 1821 1096
p 2 0 909 11 2821 1198
p 2 95 774 51 11410 1957
p 2 0 892 28 3344 1171
p 2 86 831 3 12294 1986
p 2 0 830 90 1800 1036
p 2 0 918 2 4311 1242
p 2 58 861 1 10878 1847
p 2 0 917 3 3860 1241
p 2 51 864 5 5514 1508
p 2 0 828 92 1615 1029
p 2 227 685 8 13100 2567
p 2 0 903 17 3518 1205
p 2 0 902 18 3067 1167
i 2 920 0 0 14079 3463
p 2 0 660 260 1084 835
p 2 4 908 8 3031 1215
p 2 244 676 0 14356 2703
p 2 6 903 11 3453 1350
p 2 147 773 0 12522 2449
p 2 0 753 167 1554 1068
p 2 0 916 4 3736 1308
p 2 2 915 3 3235 1230
p 2 116 802 2 13494 2254
p 2 0 901 19 3911 1225
p 2 0 774 146 1672 985
i 2 920 0 0 19003 3590
i 2 920 0 0 24793 3817
p 2 265 655 0 21517 3005
p 2 99 821 0 13769 2441
p 2 0 816 104 3183 1241
p 2 93 827 0 21159 2549
p 2 30 890 0 14512 2322
p 2 55 862 3 21170 2526
p 2 10 910 0 8188 1729
p 2 0 837 83 2840 1168
p 2 8 908 4 16238 1814
p 2 0 902 18 7461 1370
p 2 9 909 2 15891 1879
p 2 0 911 9 8003 1470
p 2 0 859 61 2852 1176
p 2 12 906 2 10064 1631
p 2 189 726 5 17111 2521
p 2 5 904 11 8798 1597
p 2 184 730 6 13279 2521
p 2 0 815 105 1919 1060
p 2 3 913 4 4384 1367
p 2 184 733 3 13265 2505
p 2 10 899 11 4923 1596
p 2 246 673 1 16149 2816
p 2 0 747 173 1675 1127
p 2 9 908 3 5820 1630
p 2 68 848 4 13480 2154
p 2 0 914 6 4283 1325
p 2 4 915 1 12148 1692
p 2 0 847 73 2038 1104
p 2 4 906 10 4743 1279
p 2 6 908 6 11222 1648
p 2 1 916 3 5647 1337
p 2 0 919 1 3963 1290
p 2 0 834 86 1822 1040
i 2 920 0 0 15230 3408
p 2 2 890 28 3855 1255
i 2 920 0 0 12751 3400
i 2 920 0 0 16949 3606
p 2 0 529 391 897 681
p 2 545 373 2 19742 3760
p 2 4 911 5 6079 1548
p 2 200 719 1 18946 3115
p 2 49 868 3 12062 2386
p 2 0 837 83 2048 1071
p 2 91 829 0 14875 2634
p 2 1 916 3 4377 1456
p 2 31 889 0 11559 2097
p 2 0 915 5 4976 1537
p 2 0 798 122 1618 1009
p 2 34 874 12 11299 2055
p 2 2 915 3 5385 1628
p 2 48 872 0 13156 2382
p 2 2 914 4 5361 1619
p 2 0 775 145 1468 992
p 2 76 841 3 15358 2523
p 2 0 920 0 5405 1637
p 2 44 876 0 17081 2335
p 2 3 913 4 6217 1630
p 2 0 766 154 1617 1004
p 2 16 904 0 14482 2101
p 2 0 915 5 6673 1644
p 2 14 906 0 13481 1938
p 2 0 918 2 4706 1376
p 2 0 825 95 1801 1071
p 2 32 887 1 14312 1874
p 2 0 919 1 6336 1391
p 2 14 905 1 14191 1805
p 2 0 917 3 6732 1382
p 2 0 805 115 1660 1010
p 2 13 904 3 13777 1730
p 2 0 917 3 3484 1220
p 2 0 919 1 4172 1224
p 2 10 879 31 13047 1598
p 2 0 749 171 1838 963
p 2 0 911 9 4854 1224
p 2 0 918 2 5441 1277
p 2 91 825 4 13076 2003
p 2 0 914 6 4279 1244
p 2 0 746 174 1462 931
p 2 0 920 0 4003 1214
p 2 38 882 0 12097 1825
p 2 0 920 0 5093 1268
p 2 6 914 0 5574 1390
p 2 0 819 101 1794 1022
p 2 62 854 4 12060 1981
p 2 5 915 0 4617 1338
p 2 0 920 0 4640 1334
p 2 49 864 7 11165 1874
p 2 0 852 68 1998 1121
p 2 0 906 14 3536 1265
p 2 72 835 13 10262 1837
p 2 0 919 1 4316 1333
p 2 157 762 1 12711 2312
p 2 0 741 179 1326 928
p 2 2 917 1 4032 1347
p 2 0 918 2 3811 1309
p 2 179 740 1 10674 2385
p 2 0 910 10 3604 1340
p 2 0 792 128 1444 1018
p 2 136 783 1 10101 2160
p 2 0 917 3 4482 1398
i 2 920 0 0 11396 3439
i 2 920 0 0 15970 3716
p 2 0 696 224 1174 895
p 2 344 575 1 16114 2917
p 2 1 909 10 6895 1596
i 2 920 0 0 12474 3222
p 2 639 281 0 12258 3307
p 2 0 471 449 997 674
p 2 755 165 0 8666 3243
p 2 619 301 0 8619 3068
i 2 920 0 0 8439 3149
p 2 0 686 234 922 795
p 2 0 664 256 792 755
p 2 0 349 571 497 473
p 2 2 431 487 812 565
p 2 7 333 580 1065 500
p 2 8 386 526 2822 570
p 2 0 258 662 730 388
p 2 0 249 671 445 369
p 2 0 192 728 953 340
p 2 0 196 724 389 319
p 2 0 117 803 652 274
p 2 0 131 789 371 276
p 2 0 151 769 356 290
p 2 4 152 764 1462 347
p 2 2 103 815 890 295
p 2 6 108 806 1587 319
p 2 0 109 811 300 254
p 2 6 73 841 889 285
p 2 6 84 830 1525 300
p 2 0 135 785 328 276
p 2 3 110 807 2030 321
p 2 0 102 818 353 244
p 2 0 51 869 272 205
p 2 2 90 828 2585 295
p 2 0 55 865 273 210
p 2 9 59 852 1138 295
p 2 0 40 880 246 197
p 2 10 36 874 2522 302
p 2 0 72 848 368 228
i 2 920 0 0 19157 3456
p 2 0 617 303 4289 857
p 2 0 549 371 1063 668
p 2 2 373 545 2116 575
p 2 0 497 423 4233 735
p 2 8 578 334 6616 969
p 2 2 580 338 4556 824
p 2 0 411 509 1250 567
p 2 13 532 375 5281 930
p 2 1 496 423 4491 779
p 2 8 517 395 5693 880
p 2 0 424 496 1308 576
p 2 0 412 508 1325 571
p 2 14 561 345 9693 1163
p 2 0 417 503 1206 570
p 2 27 557 336 7854 1101
p 2 5 520 395 5837 942
p 2 0 458 462 1364 629
p 2 5 488 427 7067 902
p 2 0 355 565 936 493
p 2 20 432 468 6977 917
p 2 7 426 487 1845 671
p 2 0 306 614 650 432
p 2 5 219 696 2204 460
p 2 6 305 609 1440 548
p 2 0 170 750 431 318
p 2 0 170 750 404 308
p 2 0 148 772 388 284
p 2 0 140 780 391 279
p 2 0 109 811 341 256
p 2 0 249 671 586 377
p 2 0 108 812 298 250
p 2 0 80 840 304 230
p 2 0 58 862 248 207
p 2 0 47 873 231 199
p 2 7 55 858 1086 265
p 2 0 63 857 307 215
p 2 0 61 859 262 214
p 2 2 54 864 1568 271
p 2 0 51 869 270 205
p 2 8 76 836 2035 337
p 2 0 73 847 392 230
p 2 0 65 855 277 217
p 2 12 51 857 952 309
p 2 0 68 852 265 220
p 2 8 71 841 1353 303
p 2 0 41 879 273 196
p 2 0 52 868 247 204
p 2 7 416 497 1337 613
i 2 920 0 0 20540 3339
p 2 0 515 405 954 660
p 2 0 456 464 663 575
p 2 0 286 634 470 415
p 2 0 276 644 449 404
p 2 0 227 693 474 365
p 2 0 170 750 346 305
p 2 0 80 840 242 227
p 2 0 80 840 244 227
p 2 0 92 828 282 241
p 2 0 60 860 215 209
p 2 0 44 876 205 194
p 2 0 45 875 205 195
p 2 0 51 869 224 202
p 2 0 53 867 214 200
p 2 0 128 792 338 269
p 2 0 126 794 299 268
p 2 0 100 820 283 241
p 2 0 188 732 431 328
p 2 0 76 844 250 223
p 2 0 62 858 226 208
p 2 0 40 880 210 191
p 2 0 28 892 198 183
p 2 0 29 891 195 180
p 2 0 21 899 184 173
p 2 0 12 908 168 166
p 2 0 7 913 164 163
p 2 0 13 907 177 168
p 2 0 5 915 163 161
p 2 0 4 916 162 161
p 2 0 15 905 178 169
p 2 0 1 919 158 158
p 2 0 1 919 158 158
p 2 0 37 883 263 188
p 2 2 125 793 5445 401
p 2 0 120 800 684 279
p 2 0 75 845 335 228
p 2 0 131 789 5193 385
p 2 0 104 816 706 263
p 2 0 87 833 366 241
p 2 0 70 850 346 224
p 2 0 139 781 5561 392
p 2 0 125 795 755 281
p 2 0 77 843 349 231
p 2 0 79 841 402 230
p 2 2 124 794 5456 396
p 2 0 111 809 724 273
p 2 0 84 836 380 238
p 2 0 86 834 444 244
p 2 1 121 798 5056 379
p 2 0 108 812 701 265
p 2 0 69 851 389 223
p 2 0 122 798 4219 353
p 2 0 100 820 696 261
p 2 0 65 855 328 219
p 2 0 75 845 359 226
p 2 0 116 804 3918 338
p 2 0 100 820 743 262
p 2 0 74 846 374 229
p 2 0 77 843 400 229
p 2 0 119 801 4859 374
p 2 0 104 816 695 264
p 2 0 74 846 379 232
p 2 0 85 835 500 246
p 2 0 113 807 3845 335
p 2 0 92 828 736 254
p 2 0 69 851 375 222
p 2 0 107 813 4209 327
p 2 0 98 822 698 253
p 2 0 265 655 730 414
i 2 920 0 0 15270 2998
p 2 0 518 402 844 647
p 2 32 474 414 4642 830
p 2 0 309 611 630 444
p 2 0 353 567 620 479
p 2 0 214 706 406 342
p 2 63 268 589 6124 844
p 2 0 167 753 541 318
p 2 0 134 786 359 281
p 2 0 133 787 355 276
p 2 27 232 661 6513 715
p 2 0 178 742 629 334
p 2 0 121 799 374 268
p 2 0 136 784 434 285
p 2 20 202 698 6554 682
p 2 0 250 670 824 411
p 2 0 202 718 488 341
p 2 53 356 511 9028 1125
p 2 0 315 605 1086 491
p 2 0 213 707 541 361
p 2 0 178 742 442 321
p 2 4 364 552 5240 756
p 2 0 245 675 914 406
p 2 0 153 767 468 304
p 2 0 189 731 542 345
p 2 1 361 558 5840 787
p 2 0 270 650 906 428
p 2 0 183 737 508 335
p 2 0 156 764 418 300
p 2 0 146 774 437 295
p 2 10 371 539 9018 1017
p 2 0 316 604 1059 490
p 2 0 202 718 547 352
p 2 0 270 650 661 413
p 2 26 361 533 9565 1078
p 2 0 335 585 1145 511
p 2 0 203 717 528 356
p 2 34 394 492 10724 1129
p 2 0 291 629 1141 464
p 2 0 247 673 644 403
p 2 0 267 653 699 418
p 2 51 426 443 11887 1315
p 2 0 336 584 1310 511
p 2 0 262 658 688 424
p 2 0 222 698 591 370
p 2 160 350 410 16002 1806
p 2 0 329 591 1150 507
p 2 0 254 666 614 410
p 2 0 206 714 558 355
p 2 139 299 482 13454 1577
p 2 0 282 638 923 454
p 2 0 208 712 547 361
p 2 116 253 551 10899 1351
p 2 0 218 702 697 383
p 2 0 172 748 471 320
p 2 0 196 724 515 347
p 2 104 200 616 8134 1106
p 2 0 172 748 538 333
p 2 0 142 778 397 296
p 2 0 129 791 396 281
p 2 77 219 624 4995 930
p 2 0 177 743 459 338
p 2 0 145 775 352 296
p 2 0 120 800 326 269
p 2 44 111 765 2945 598
p 2 0 116 804 359 278
p 2 15 110 795 667 386
p 2 0 112 808 291 264
p 2 0 219 701 499 365
p 2 0 318 602 644 463
i 2 920 0 0 15286 3248
p 2 0 700 220 4315 913
p 2 0 676 244 1267 785
p 2 0 421 499 675 540
p 2 0 453 467 873 578
p 2 0 382 538 3566 577
p 2 0 300 620 901 433
p 2 0 191 729 476 328
p 2 0 208 712 521 334
p 2 0 257 663 4633 510
p 2 0 204 716 830 347
p 2 0 172 748 477 305
p 2 1 224 695 5545 546
p 2 0 173 747 890 331
p 2 0 131 789 426 275
p 2 0 186 734 684 339
p 2 4 248 668 7130 638
p 2 0 206 714 915 362
p 2 0 143 777 456 286
p 2 0 192 728 591 335
p 2 23 229 668 9909 804
p 2 0 183 737 840 349
p 2 0 141 779 405 287
p 2 0 135 785 531 292
p 2 15 214 691 8109 733
p 2 0 227 693 849 382
p 2 0 147 773 476 299
p 2 1 244 675 6388 600
p 2 0 210 710 797 367
p 2 0 129 791 410 282
p 2 0 199 721 564 347
p 2 0 264 656 4801 532
p 2 0 210 710 875 368
p 2 0 146 774 435 295
p 2 0 152 768 490 300
p 2 0 212 708 3967 440
p 2 0 162 758 705 318
p 2 0 108 812 380 260
p 2 0 92 828 384 241
p 2 0 188 732 3393 405
p 2 0 149 771 715 303
p 2 0 107 813 387 256
p 2 0 199 721 3422 410
p 2 0 134 786 639 289
p 2 0 106 814 404 252
p 2 0 138 782 552 299
p 2 0 87 833 336 239
p 2 0 106 814 332 254
p 2 0 112 808 369 261
p 2 0 99 821 332 245
p 2 0 60 860 237 205
p 2 0 21 899 189 176
p 2 0 39 881 234 193
p 2 0 56 864 227 203
p 2 0 33 887 211 185
p 2 0 38 882 208 189
p 2 0 38 882 233 190
p 2 0 23 897 192 176
p 2 0 11 909 174 167
p 2 0 18 902 184 171
p 2 0 37 883 225 191
p 2 0 41 879 209 191
p 2 0 34 886 215 189
p 2 0 20 900 188 177
p 2 0 16 904 179 171
p 2 0 25 895 183 178
p 2 0 20 900 179 175
p 2 0 15 905 180 169
p 2 0 15 905 175 169
p 2 0 64 856 321 214
p 2 27 850 43 10314 1431
p 2 0 897 23 3710 1189
p 2 14 895 11 12602 1636
p 2 0 805 115 1751 1023
p 2 0 902 18 5367 1349
p 2 67 841 12 13980 1902
p 2 1 918 1 5797 1498
p 2 136 780 4 18095 2332
p 2 0 709 211 1451 951
p 2 1 907 12 6483 1419
p 2 134 779 7 19811 2335
p 2 0 909 11 7602 1484
p 2 89 830 1 15862 2247
p 2 0 770 150 1662 1018
p 2 0 919 1 7175 1619
p 2 141 779 0 16123 2363
i 2 920 0 0 9230 3159
p 2 7 886 27 4747 1571
p 2 0 747 173 1228 929
p 2 7 899 14 4896 1471
p 2 4 912 4 4503 1403
p 2 1 916 3 3850 1391
p 2 3 913 4 5518 1436
p 2 0 788 132 1382 982
p 2 5 905 10 4623 1491
p 2 8 909 3 6287 1602
p 2 18 899 3 6076 1568
p 2 4 906 10 5820 1507
p 2 0 850 70 1570 1082
p 2 20 899 1 8104 1782
p 2 8 911 1 7505 1734
p 2 12 901 7 7787 1657
p 2 14 904 2 7342 1653
p 2 0 832 88 1569 1054
p 2 8 900 12 4930 1585
p 2 23 890 7 9179 1706
p 2 2 911 7 6725 1547
p 2 17 897 6 10354 1722
p 2 0 821 99 1636 1060
p 2 36 868 16 10346 1775
p 2 3 895 22 7977 1537
p 2 61 858 1 11943 1967
p 2 18 900 2 11307 1935
p 2 0 822 98 1885 1105
p 2 41 871 8 12098 2225
p 2 51 862 7 12575 2113
p 2 1 916 3 7716 1721
p 2 44 868 8 13922 2024
p 2 0 857 63 2301 1155
p 2 24 887 9 10896 2008
p 2 24 887 9 13868 1971
p 2 52 862 6 15594 2152
p 2 1 915 4 8276 1675
p 2 0 849 71 2208 1125
p 2 55 856 9 12492 2076
p 2 65 850 5 13063 2156
p 2 63 853 4 16373 2343
i 2 920 0 0 16961 3558
p 2 0 590 330 1097 778
p 2 108 804 8 15961 2583
p 2 21 896 3 14247 2352
p 2 6 911 3 12664 2114
p 2 20 890 10 12842 2147
p 2 0 795 125 2226 1140
p 2 179 740 1 16891 2943
p 2 0 892 28 3889 1396
p 2 126 793 1 15581 2722
p 2 0 876 44 4616 1476
p 2 0 786 134 1860 1172
p 2 342 576 2 12606 3357
i 2 920 0 0 9452 3413
i 2 920 0 0 7851 3270
i 2 920 0 0 19630 4066
p 2 0 670 250 1252 868
i 2 920 0 0 13232 3382
p 2 12 896 12 4859 1522
p 2 77 836 7 14308 2541
p 2 0 882 38 4261 1367
p 2 0 778 142 1714 1003
p 2 312 594 14 14077 3137
p 2 0 844 76 3815 1279
p 2 185 729 6 14789 2806
p 2 0 902 18 5236 1450
p 2 0 779 141 1641 1031
p 2 105 806 9 13448 2489
p 2 0 882 38 3504 1217
i 2 920 0 0 18369 4037
i 2 920 0 0 9325 3446
p 2 0 742 178 1372 936
i 2 920 0 0 20074 4094
p 2 442 478 0 21195 3686
i 2 920 0 0 13491 3736
p 2 13 906 1 8341 2122
p 2 0 764 156 1772 1049
i 2 920 0 0 13749 3317
p 2 1 903 16 6563 1417
p 2 0 917 3 4117 1330
p 2 16 894 10 7027 1513
p 2 0 736 184 1434 926
p 2 1 914 5 3942 1323
p 2 2 906 12 3890 1309
i 2 920 0 0 19203 3758
p 2 387 533 0 20828 3570
p 2 0 733 187 1621 943
p 2 580 340 0 21904 3994
p 2 13 904 3 8998 1722
p 2 112 805 3 13696 2597
p 2 31 885 4 7994 1758
p 2 0 799 121 1711 1025
i 2 920 0 0 19598 4008
p 2 618 302 0 22329 4113
p 2 417 503 0 28855 3942
p 2 22 895 3 9010 1911
p 2 0 813 107 2014 1044
p 2 285 635 0 24702 3755
p 2 2 913 5 6607 1631
p 2 173 745 2 23316 3363
p 2 20 898 2 10700 1970
p 2 0 766 154 1912 999
p 2 251 669 0 24978 3682
p 2 111 809 0 20014 2857
p 2 222 698 0 30105 3629
i 2 920 0 0 21313 4037
p 2 0 641 279 1409 848
i 2 920 0 0 22818 4116
i 2 920 0 0 24265 4239
p 2 454 466 0 24126 3926
p 2 637 283 0 19261 3929
p 2 0 666 254 1479 851
p 2 144 776 0 13201 2677
p 2 210 710 0 23288 3451
p 2 1 919 0 5560 1632
p 2 381 539 0 29131 4037
p 2 0 770 150 2180 1043
p 2 1 918 1 6807 1604
i 2 920 0 0 26527 4030
p 2 638 282 0 25377 4061
p 2 557 363 0 23977 3998
p 2 0 757 163 2007 991
p 2 52 868 0 10017 2255
i 2 920 0 0 26564 3752
p 2 110 810 0 8940 2019
p 2 94 826 0 9144 2041
p 2 0 714 206 1789 944
i 2 920 0 0 14947 3614
p 2 21 898 1 7173 1686
p 2 511 408 1 13961 3648
p 2 446 474 0 12622 3605
p 2 0 773 147 1209 919
p 2 316 598 6 9550 3063
p 2 381 539 0 8373 3096
p 2 460 460 0 7190 3064
p 2 465 455 0 14971 3493
p 2 0 771 149 1609 960
p 2 21 889 10 7258 1438
p 2 0 918 2 3942 1206
p 2 61 857 2 12430 1722
p 2 0 914 6 5875 1320
p 2 0 826 94 1733 976
